Name,Team,W,L,SV,G,GS,IP,K/9,BB/9,HR/9,BABIP,LOB%,GB%,HR/FB,vFA (pi),ERA,xERA,FIP,xFIP,WAR,NameASCII,PlayerId,MLBAMID
"Anthony Kay","CHW",1,1,0,3,3,13,9,2.769230769230769,2.076923076923077,0.34146341463414637,0.60606061,0.357142857,0.214285714,95.82860548952793,8.307692307692308,4.982856102949441,5.708448637448825,4.312681470238246,-0.04335839435111101,"Anthony Kay",20387,641743
"Brandon Eisert","CHW",0,0,0,5,2,5,14.400002918243999,1.8000003647804999,3.6000007295609997,0.36363636363636365,0.71428571,0.23076923,0.285714285,89.75853780110677,7.200001459121999,2.3636030138481767,5.693064548969376,2.578566600424574,-0.05249754814146962,"Brandon Eisert",27668,685126
"Ryan Gusto","MIA",0,2,0,3,3,10.2,5.062500301748532,4.21875025145711,1.687500100582844,0.3076923076923077,0.67901235,0.414634146,0.133333333,93.70269899952169,6.750000402331376,6.436076123685849,5.811814184114347,5.469127126148006,-0.054896072054004465,"Ryan Gusto",26440,687473
"Eric Lauer","LAD",0,0,0,2,2,11.2,6.942857521212852,2.314285840404284,2.314285840404284,0.2,0.90909091,0.354838709,0.1875,91.48057338169643,3.857143067340473,4.438027311714488,5.9216356047805565,4.6217197944726,-0.055448177810883896,"Eric Lauer",19316,641778
"Grant Anderson","MIL",0,1,0,4,0,5.1,8.437502105953698,6.750001684762958,1.6875004211907394,0,0.83333333,0.166666666,0.1,92.92927674989443,3.375000842381479,2.711961053135751,5.905564724048775,6.261148762746444,-0.05877610639442049,"Grant Anderson",20546,681982
"Sean Sullivan","COL",0,1,0,2,2,7,5.142857142857143,2.5714285714285716,2.5714285714285716,0.34615384615384615,0.53571429,0.178571428,0.1,88.50985408174819,10.285714285714286,1.7005344079758549,6.950206879207066,7.492049088648388,-0.06254628234603678,"Sean Sullivan",33502,807743
"Cade Cavalli","WSN",1,1,0,2,2,10,6.3,0.9,2.7,0.26666666666666666,0.68181818,0.393939393,0.214285714,96.73286877648304,6.3,7.318961632477528,6.19306402206421,4.378566704690456,-0.0650761996749683,"Cade Cavalli",27473,676917
"Ian Seymour","TBR",0,0,0,2,1,7.1,9.818182243788556,4.909091121894278,2.454545560947139,0.06666666666666667,0.96153846,0.294117647,0.181818181,91.56776123046875,3.681818341420709,2.132112718362203,6.502155078935235,5.191167636607609,-0.06807235398193409,"Ian Seymour",27932,693855
"Christian Scott","NYM",1,0,0,2,2,10.1,7.8387106420099375,2.6129035473366455,2.6129035473366455,0.25,1,0.275862068,0.23076923,95.0512212396978,3.483871396448861,4.907221504972764,5.996290185771594,4.096165634496565,-0.06890213221486303,"Christian Scott",30107,681035
"Adrian Houser","SFG",0,1,0,2,2,5.1,13.500000804662752,1.687500100582844,3.375000201165688,0.38461538461538464,0.64516129,0.066666666,0.2,95.03595733642578,8.43750050291422,7.633547795572365,6.093064200878154,4.0111480267321475,-0.07034799778273296,"Adrian Houser",12718,605288
"Michael McGreevy","STL",0,0,0,2,2,12,5.25,1.5,2.25,0.25,1,0.394736842,0.2,91.4647265625,3,4.811086663716957,5.676397355397543,4.288453322028121,-0.07085315527558259,"Michael McGreevy",29869,700241
"Jonathan Pintaro","NYM",0,0,0,2,0,6.2,8.10000077247627,0,2.70000025749209,0.125,0.90909091,0.444444444,0.25,96.49332885742187,4.050000386238135,4.130986271362002,5.6430642652511835,3.530637791759851,-0.07878437010282198,"Jonathan Pintaro",33980,702752
"Luinder Avila","KCR",1,1,0,3,3,11.1,6.35294192266308,5.558824182330195,1.58823548066577,0.25,0.49295775,0.411764705,0.153846153,96.11615109911152,7.94117740332885,4.283078884752105,5.828358460988591,5.24295092631337,-0.08277080470249673,"Luinder Avila",24452,679883
"Tanner Banks","PHI",0,1,0,5,1,6.1,8.526316217438357,2.8421054058127857,2.8421054058127857,0.2631578947368421,0.64516129,0.3,0.181818181,92.0250674161044,2.8421054058127857,5.278350896383471,6.250958917411749,4.732973447484565,-0.08513625107637228,"Tanner Banks",16990,621383
"Hoby Milner","CHC",0,0,0,6,0,5,1.8000003647804999,1.8000003647804999,1.8000003647804999,0.4090909090909091,0.56603774,0.409090909,0.142857142,87.18703521728516,10.800002188682999,4.520764563962233,6.493064711094043,5.978567289454407,-0.08916105647064718,"Hoby Milner",13346,571948
"Davis Martin","CHW",1,1,0,2,2,9.1,9.642857471290911,2.892857241387273,2.892857241387273,0.3793103448275862,0.65217391,0.25,0.23076923,93.57279227120536,8.67857172416182,6.390976437724925,6.414492706619967,4.310783569213562,-0.09552690101881646,"Davis Martin",21448,663436
"Ron Marinaccio","SDP",0,0,0,4,0,5.2,7.9411787815579205,3.176471512623168,1.588235756311584,0.26666666666666666,0.93023256,0.5,0.25,93.63231404622395,3.176471512623168,5.756300218606476,6.269535534687377,5.026931483643894,-0.09606464662226212,"Ron Marinaccio",23488,676760
"Caleb Thielbar","CHC",0,0,0,6,0,6.1,11.368425260952211,2.842106315238053,2.842106315238053,0,0.83333333,0,0.166666666,92.75139770507812,4.26315947285708,4.440646255191638,5.619380746720257,4.336601947600826,-0.0963485290948192,"Caleb Thielbar",10078,573204
"Brennan Bernardino","COL",0,0,0,7,0,5,7.20000300407535,7.20000300407535,1.8000007510188376,0.35294117647058826,0.83333333,0.555555555,0.2,91.64399719238281,5.400002253056512,8.41712828066288,6.4930654406553465,5.382709750683314,-0.09808700022583483,"Brennan Bernardino",16835,657514
"Jack Perkins","ATH",0,1,0,3,3,13,11.076923076923077,4.846153846153846,2.769230769230769,0.35294117647058826,0.68965517,0.368421052,0.307692307,96.6226914804193,7.615384615384615,5.087128761251882,6.246910175910363,3.7365549492148253,-0.10196976402061267,"Jack Perkins",31468,678022
"Bryan Hudson","CHW",0,1,1,6,2,6,3.0000010132793036,6.000002026558607,1.5000005066396518,0.23809523809523808,0.58139535,0.38095238,0.142857142,91.75903169608411,7.500002533198258,9.427800729341424,6.593065204223397,6.164317294931524,-0.10236208894406651,"Bryan Hudson",19924,663542
"Paul Blackburn","NYY",0,0,0,4,0,6.2,8.10000200361063,1.350000333935105,2.70000066787021,0.3,1,0.619047619,0.4,94.9385986328125,2.70000066787021,5.591581128539112,5.643064652830518,2.8602975444656087,-0.10547122800532342,"Paul Blackburn",14739,621112
"Trey Gibson","BAL",0,2,0,2,2,9,7.000000741746769,6.000000635782945,2.0000002119276483,0.24,0.49180328,0.481481481,0.285714285,95.12950411709872,9.000000953674418,5.773896896354627,6.759731077264898,5.029454606488343,-0.10609985821287772,"Trey Gibson",33794,694346
"Blas Castaño","COL",1,0,0,4,0,7.2,5.869566434272773,2.347826573709109,2.347826573709109,0.34782608695652173,0.97826087,0.6,0.5,94.62973022460938,3.521739860563664,7.926648244685324,5.962629834375343,3.34853091327354,-0.10752888650429697,"Blas Castano",26117,680604
"Ryan Weathers","NYY",0,2,0,3,3,16.2,7.560000288391124,1.620000061798098,2.70000010299683,0.2222222222222222,0.58333333,0.48,0.227272727,96.50587047230114,6.480000247192392,4.557089874503709,6.033064134216313,4.099395161214586,-0.10811544783416291,"Ryan Weathers",23796,677960
"Ryan Johnson","LAA",0,1,0,1,1,5,3.6,1.8,3.6,0.3,0.64516129,0.272727272,0.2,,9,5.747371793407908,8.093064022064208,5.872353568673134,-0.1114963260060963,"Ryan Johnson",35325,696270
"Cody Laweryson","MIN",0,0,0,5,0,6,9,6,3,0.29411764705882354,0.97560976,0.421052631,0.25,92.77484844257305,4.5,5.126271302014599,7.426397355397542,5.079257053136827,-0.11223652884088561,"Cody Laweryson",26429,689520
"Mike Burrows","HOU",0,1,0,2,2,10,7.2,3.6,2.7,0.34285714285714286,0.60810811,0.421052631,0.214285714,95.11301902488425,7.2,4.746342946096012,6.593064022064209,4.778566704690457,-0.11960142052564028,"Mike Burrows",24728,681347
"Ryne Nelson","ARI",1,1,0,2,2,11,5.7272727272727275,0.8181818181818182,2.4545454545454546,0.3783783783783784,0.71428571,0.4,0.23076923,96.41241029251454,7.363636363636363,6.5814668590800025,6.456700385700573,4.671735117787665,-0.12203816091167474,"Ryne Nelson",26253,669194
"Grant Holmes","ATL",0,1,0,2,2,5.2,6.352941889251472,7.94117736156434,1.588235472312868,0.35,0.63492063,0.35,0.111111111,93.68137904575893,9.529412833877208,6.104283420689726,7.151888006863761,7.223676772519449,-0.12554077223554788,"Grant Holmes",16944,656550
"Robert Gasser","MIL",0,1,0,2,2,10.2,10.125000603497064,3.375000201165688,3.375000201165688,0.24,0.95238095,0.275862068,0.25,92.30610525948661,5.062500301748532,2.8208604437292526,6.84306424558164,4.2025312481503025,-0.12915261872232753,"Robert Gasser",29812,688107
"Austin Warren","NYM",0,2,0,5,1,7,7.714285714285714,3.857142857142857,2.5714285714285716,0.3181818181818182,0.76086957,0.416666666,0.222222222,94.07197776207558,6.428571428571429,5.631486755619425,6.378778307778495,4.579750159169946,-0.13103634795532962,"Austin Warren",24937,681810
"Albert Suárez","BAL",0,0,0,3,0,8,7.875,1.125,3.375,0.3181818181818182,1,0.333333333,0.3,93.7134229316086,4.5,4.994532055509761,6.593064022064209,3.580119988694787,-0.13210379209934936,"Albert Suarez",6175,544150
"Bryce Elder","ATL",0,1,0,2,2,10,5.4,3.6,2.7,0.2727272727272727,0.6779661,0.4,0.23076923,92.16922433035714,7.2,4.109607670222294,6.993064022064209,5.0296022273600105,-0.13512974026240532,"Bryce Elder",27779,693821
"Mason Fluharty","TOR",0,0,1,7,0,5.2,11.117650469592094,3.1764715627405984,3.1764715627405984,0.2857142857142857,1,0.5,0.333333333,,3.1764715627405984,4.457426702842107,6.2695355848048075,3.2585703033973177,-0.1361480310595943,"Mason Fluharty",31553,689254
"Jacob Webb","CHC",0,0,1,6,0,6,7.500001303851831,1.5000002607703662,3.0000005215407324,0.23529411764705882,0.71428571,0.210526315,0.166666666,94.44042727821751,6.000001043081465,2.4114142320001934,6.2597312392460935,4.905687217125355,-0.1389399838877399,"Jacob Webb",19274,657097
"Cal Quantrill","TEX",0,0,0,4,0,7,5.1428578873071,2.57142894365355,2.57142894365355,0.2916666666666667,0.71428571,0.269230769,0.166666666,94.08874130249023,7.714286830960649,7.701661268462038,7.8073504187623834,6.646741290709918,-0.14187582377035446,"Cal Quantrill",19312,615698
"Aaron Ashby","MIL",1,0,0,6,0,7.2,10.565218267458896,4.695652563315065,2.3478262816575324,0.2631578947368421,0.54347826,0.523809523,0.285714285,99.15599822998047,5.869565704143831,3.590432232678188,6.093064270848834,4.061870199770507,-0.1466336255601437,"Aaron Ashby",23550,676879
"Aaron Nola","PHI",0,0,0,3,3,14,8.357143426428074,4.500000306538194,2.571428746593254,0.3333333333333333,0.73529412,0.416666666,0.2,92.29952494303386,6.428571866483134,3.645218680818879,6.45020710789429,4.863985247419304,-0.14951392885423417,"Aaron Nola",16149,605400
"Michael King","SDP",0,2,0,3,3,17,4.235294355240674,3.176470766430505,2.117647177620337,0.25,0.77319588,0.406779661,0.166666666,94.0454637480945,5.294117944050842,8.230648065444298,6.446005386629743,5.490209718852643,-0.15137103858403722,"Michael King",19853,650633
"Paxton Schultz","WSN",1,0,0,5,0,7,7.714285714285714,3.857142857142857,3.857142857142857,0.36363636363636365,0.81632653,0.16,0.214285714,93.07240587599735,7.714285714285714,5.374873039601018,8.235921164921352,5.643782140101706,-0.15990696405982668,"Paxton Schultz",25501,687606
"Kyle Harrison","MIL",1,0,0,2,2,8.1,7.560000288391124,2.160000082397464,3.240000123596196,0.32,0.6122449,0.392857142,0.214285714,94.54261389444041,8.640000329589856,5.197165815477853,7.173064177703863,4.995667313794262,-0.16069547029486017,"Kyle Harrison",27758,690986
"Trey Yesavage","TOR",1,1,0,3,3,18,7.000000370873365,4.000000211927637,2.5000001324547734,0.16666666666666666,0.5,0.288461538,0.185185185,94.59688952737604,7.000000370873365,3.8596356241301,6.481953090502902,5.105309066411259,-0.16102972745508,"Trey Yesavage",35456,702056
"Carmen Mlodzinski","PIT",0,0,0,2,0,6.2,6.750000643730225,5.40000051498418,2.70000025749209,0.2916666666666667,0.29411765,0.423076923,0.166666666,95.73616316511824,5.40000051498418,4.941012910647371,7.293064422607461,6.0744248983369715,-0.1665213631347564,"Carmen Mlodzinski",27572,669387
"Spencer Strider","ATL",1,1,0,2,2,8,6.75,3.375,3.375,0.32,0.46296296,0.214285714,0.1875,94.34269945549242,11.25,5.2812018212817025,7.968064022064209,6.072353568673134,-0.17462524616168332,"Spencer Strider",27498,675911
"Connelly Early","BOS",0,2,0,2,2,9.1,8.678572610933115,5.7857150739554095,2.8928575369777048,0.41935483870967744,0.79787234,0.545454545,0.23076923,94.01019049310065,7.714286765273879,3.6458332953516788,7.593064635140639,5.489355282778487,-0.17565250964792026,"Connelly Early",33666,813349
"Gus Varland","WSN",0,0,2,6,0,5,10.8,5.4,3.6,0.3333333333333333,0.64516129,0.285714285,0.222222222,95.01017345081677,9,6.315713534781864,7.693064022064209,5.174424614012242,-0.17603125858900326,"Gus Varland",24737,681402
"JR Ritchie","ATL",0,1,0,2,1,10,8.1,4.5,2.7,0.17391304347826086,0.8974359,0.346153846,0.272727272,95.31527506510416,4.5,5.180655065526096,6.69306402206421,4.431673272699118,-0.17615308652289607,"JR Ritchie",31760,702275
"Daniel Lynch IV","KCR",0,1,0,6,0,5.2,1.588235489018672,4.764706467056016,1.588235489018672,0.1111111111111111,0.43478261,0.526315789,0.125,94.84217289515904,6.352941956074688,4.3143313008393,6.622476219883481,6.431386464628352,-0.1814969355577237,"Daniel Lynch IV",21537,663738
"Zach Agnos","COL",0,2,0,3,1,8.2,5.192308073213143,7.269231302498399,2.076923229285257,0.2692307692307692,0.77464789,0.285714285,0.153846153,94.62624867757161,5.192308073213143,8.398798650059149,7.7084489760314465,6.942916079828982,-0.182188638014969,"Zach Agnos",31552,688642
"Eduardo Rodriguez","ARI",1,1,0,3,3,16,7.312500435858991,5.062500301748532,2.2500001341104587,0.24390243902439024,0.91954023,0.333333333,0.222222222,91.65537109375,3.375000201165688,6.300457571905526,6.4055642195046065,4.831414495645491,-0.1826670537348218,"Eduardo Rodriguez",13164,593958
"Kai-Wei Teng","HOU",0,2,0,2,2,7.1,17.181818926629973,6.136363902367847,3.681818341420709,0.5263157894736842,0.56179775,0.409090909,0.5,92.64444156568878,12.272727804735695,7.654518828186514,8.27488242850817,4.175500701690226,-0.22157439821722322,"Kai-Wei Teng",24282,678906
"Chad Patrick","MIL",1,1,1,5,0,7,14.142859069668779,2.57142892175796,3.8571433826369397,0.4375,0.64102564,0.388888888,0.428571428,95.99753256405101,9.00000122615286,7.345771787218942,6.378778755421603,2.2969944011985075,-0.2313920016725449,"Chad Patrick",30113,694477
"Mitch Keller","PIT",0,2,0,3,3,14,9.000000613076388,7.071429053131448,1.9285715599449402,0.38095238095238093,0.59027778,0.444444444,0.23076923,93.57270096009036,9.642857799724702,7.486055742649569,6.878778565659832,5.4763057596209554,-0.23155123942335187,"Mitch Keller",17594,656605
"Gavin Williams","CLE",0,1,0,2,2,10,8.1,4.5,3.6,0.25925925925925924,0.48076923,0.533333333,0.307692307,97.67288689864309,9,7.242593295783183,7.9930640220642095,4.72960222736001,-0.23337693162302617,"Gavin Williams",30122,668909
"Tyler Phillips","MIA",1,1,0,3,2,13.2,7.902439392017243,5.268292928011496,2.634146464005748,0.28205128205128205,0.68965517,0.390243902,0.210526315,96.38138008117676,7.243902776015807,5.7751548502966,6.897942247850289,5.164033681293856,-0.23841838745354743,"Tyler Phillips",20629,663969
"David Peterson","NYM",0,0,0,2,0,6.2,2.70000025749209,5.40000051498418,4.050000386238135,0.25,0.45454545,0.592592592,0.333333333,92.46435125942888,12.150001158714405,8.209763700543236,10.143064694404666,6.304084772252036,-0.25670956166625225,"David Peterson",20302,656849
"Jack Dreyer","LAD",1,0,0,6,0,5.2,12.705886184139153,0,6.352943092069577,0.18181818181818182,1,0.4,0.8,94.15511340629763,7.941178865086971,5.361941876021211,9.446007114133785,1.5839266022835827,-0.2645817759275334,"Jack Dreyer",30249,676263
"Yuki Matsui","SDP",0,1,0,5,0,5.1,10.125002470566562,1.6875004117610937,5.062501235283281,0.18181818181818182,1,0.214285714,0.3,91.8542577303373,5.062501235283281,8.879966990343268,8.718065394601188,4.198648241779828,-0.26899485986378346,"Yuki Matsui",33826,673513
"Troy Melton","DET",1,0,0,1,1,5,9,0,7.2,0.3076923076923077,1,0.470588235,0.571428571,95.72651672363281,7.2,3.795540854775556,12.093064022064208,3.7785667046904567,-0.2779096252119817,"Troy Melton",31807,675512
"Taj Bradley","MIN",0,1,0,2,2,11,8.181818891162775,3.2727275564651106,4.090909445581388,0.22580645161290322,0.77777778,0.277777777,0.263157894,96.47379225127551,7.363637002046499,5.5654022026755845,8.274882653133968,4.9388142450668795,-0.27872235308091303,"Taj Bradley",22543,671737
"Sean Burke","CHW",2,1,0,3,1,15.2,12.063830276807025,6.319149192613204,2.872340542096911,0.2903225806451613,0.94444444,0.305555555,0.263157894,94.96236710695877,4.595744867355057,5.15233340806094,6.667532252229254,4.325186456711899,-0.2907432327019482,"Sean Burke",29878,680732
"Jack Leiter","TEX",0,3,0,3,3,13.2,5.926829544012932,4.609756312010059,3.2926830800071847,0.3191489361702128,0.5,0.269230769,0.192307692,96.82549877701518,9.878049240021554,5.3546421188644775,8.068674009630621,6.146534708449117,-0.29437295734056385,"Jack Leiter",30146,683004
"Mason Black","KCR",0,0,0,5,0,9,6.000000635782945,8.000000847710593,2.0000002119276483,0.2692307692307692,0.86419753,0.321428571,0.142857142,93.81502515216206,5.000000529819121,10.160855001295365,7.981953428998461,7.410289682451954,-0.30884892216912396,"Mason Black",30171,696131
"Dylan Dodd","ATL",0,0,0,4,0,5.2,9.529412833877208,7.94117736156434,3.176470944625736,0,1,0.25,0.333333333,,3.176470944625736,6.174937767388428,8.21071165507234,5.19974695957357,-0.3097568278877338,"Dylan Dodd",29928,689266
"Ryne Stanek","STL",1,1,0,5,0,5,9.0000018239025,0,5.4000010943414996,0,1,0.538461538,0.5,97.92565110150505,5.4000010943414996,2.234682232300917,8.893065197468042,2.8806377069801408,-0.31217838737273435,"Ryne Stanek",15947,592773
"Jeffrey Springs","ATH",0,1,0,2,2,9,8,2,5,0.3333333333333333,0.4,0.371428571,0.3125,91.75134118810877,11,4.793267915127754,9.204175133175319,4.630210285716586,-0.31357837992536586,"Jeffrey Springs",17677,605488
"Merrill Kelly","ARI",0,3,0,3,3,16.1,4.959183769988698,3.3061225133257985,2.7551020944381652,0.2962962962962963,0.61904762,0.372881355,0.192307692,92.27066758099724,8.265306283314496,7.498292199998585,7.256329409215215,5.64800881296897,-0.3201659220653677,"Merrill Kelly",11156,518876
"Colin Rea","CHC",0,2,0,2,1,9.1,3.8571433826369397,5.7857150739554095,2.8928575369777048,0.34285714285714286,0.63829787,0.27027027,0.166666666,93.88262939453125,10.607144302251584,8.224061227496584,8.985921967759534,7.680236709818355,-0.332558645867779,"Colin Rea",12317,607067
"Matthew Liberatore","STL",0,1,0,3,3,10.1,8.709678491122153,3.483871396448861,4.3548392455610765,0.3333333333333333,0.30769231,0.361111111,0.277777777,93.97095630787037,10.451614189346582,8.474698639969315,8.609193733108238,4.913735786701389,-0.3459307753442199,"Matthew Liberatore",22294,669461
"Edward Cabrera","CHC",1,2,0,3,3,13.1,9.450000901222316,3.3750003218651123,4.050000386238135,0.2857142857142857,0.47619048,0.414634146,0.5,97.17153008039608,10.125000965595337,6.089519962792191,7.968064486980483,3.4587443529122197,-0.34891453096152925,"Edward Cabrera",21690,665795
"Zack Littell","WSN",1,2,0,3,3,11.2,4.628571680808568,3.0857144538723786,3.857143067340473,0.21621621621621623,0.72727273,0.238095238,0.238095238,91.86483522445437,7.714286134680946,8.840919504576327,8.92163576826759,6.031567631290837,-0.3787935443076306,"Zack Littell",15823,641793
"Andrew Painter","PHI",0,2,0,3,2,11.2,7.714286134680946,5.400000294276662,3.857143067340473,0.375,0.52380952,0.409090909,0.294117647,96.20336072198276,13.114286428957609,6.204254657621965,9.007350058652936,5.6065465429960675,-0.4075887400979557,"Andrew Painter",30091,691725
