Name,Team,PA,Events,EV,EV90,maxEV,LA,Barrels,Barrel%,HardHit,HardHit%,AVG,xBA,SLG,xSLG,wOBA,xwOBA,NameASCII,PlayerId,MLBAMID
"Ezequiel Duran","TEX",50,38,85.91578955399363,103.4,107.2,8.81578947368421,2,0.05263158,14,0.36842105,0.2,0.23208888967831928,0.333333333,0.35020000835259757,0.2768379509449005,0.29544200003147125,"Ezequiel Duran",23733,677649
"Ian Happ","CHC",49,27,88.79999994348597,106.4,109,14.037037037037036,3,0.11111111,8,0.2962963,0.232558139,0.19769767481227254,0.348837209,0.36088371692701826,0.3070829766137259,0.29503538718028943,"Ian Happ",17919,664023
"Alex Freeland","LAD",39,22,85.09047626313709,103.1,104,9.380952380952381,0,0,7,0.31818182,0.235294117,0.22929411534877384,0.264705882,0.3126470613128999,0.282086710135142,0.2948230831668927,"Alex Freeland",31665,690976
"Mickey Gasper","BOS",26,21,85.9952378045945,101.3,108.7,16.666666666666668,1,0.04761905,4,0.19047619,0.130434782,0.224434785220934,0.173913043,0.3374782684056655,0.1978757014641395,0.2947253848497684,"Mickey Gasper",24759,681508
"Jordan Lawlar","ARI",11,9,82.3499984741211,96.4,96.4,11.25,0,0,1,0.11111111,0.363636363,0.3060000105337663,0.454545454,0.36072727225043555,0.3579957431012934,0.2930909178473733,"Jordan Lawlar",29976,691783
"Nolan Arenado","ARI",45,35,84.38857182094029,102.7,105,14.485714285714286,3,0.08571429,13,0.37142857,0.238095238,0.24254761778172992,0.38095238,0.37211905065036954,0.29532250828213163,0.2927079955736796,"Nolan Arenado",9777,571448
"Brooks Lee","MIN",52,44,88.85227290066805,102.1,104.3,18.272727272727273,1,0.02272727,15,0.34090909,0.326530612,0.2636326502780525,0.612244897,0.35826530535610357,0.41665225418714374,0.29265115753962445,"Brooks Lee",31595,686797
"Bryan Torres","STL",5,4,92.22500228881836,100.4,100.4,33.25,1,0.25,2,0.5,0.2,0.2091999977827072,0.8,0.498800003528595,0.4103843688964844,0.29219999611377717,"Bryan Torres",21464,663494
"Victor Mesa Jr.","TBR",23,16,91.11333312988282,108.4,109.1,18.6,2,0.125,8,0.5,0.19047619,0.22719047324998037,0.38095238,0.3667619050968261,0.2824886000674704,0.2921843476917433,"Victor Mesa Jr.",25999,683748
"Nico Hoerner","CHC",54,46,83.78043431821077,99.5,102.3,15.565217391304348,0,0,14,0.30434783,0.28,0.2671199995279312,0.4,0.32779999434947965,0.3248350476777112,0.2920091527479666,"Nico Hoerner",21479,663538
"Tsung-Che Cheng","BOS",14,10,83.45,101.5,102.4,10.7,1,0.1,2,0.2,0.166666666,0.2093333356703321,0.25,0.4529166656235854,0.20388013550213405,0.29161571711301804,"Tsung-Che Cheng",28344,691907
"Wade Meckler","LAA",43,25,88.17999938964844,101.4,101.8,13.76,1,0.04,10,0.4,0.27027027,0.22113513231680199,0.324324324,0.3027297304691495,0.32222566493721894,0.29106326002714245,"Wade Meckler",31490,685133
"Dylan Crews","WSN",53,36,89.27499898274739,107,109.6,10.36111111111111,3,0.08333333,16,0.44444444,0.26,0.2357400007545948,0.38,0.38744000539183615,0.30179472464435503,0.2907712108121728,"Dylan Crews",33541,686611
"Samad Taylor","SDP",52,29,86.03333346048991,98.3,99.3,9.875,0,0,7,0.24137931,0.295454545,0.23613636737520044,0.295454545,0.28052273257212207,0.32325900185341927,0.28998705978487055,"Samad Taylor",22274,669392
"Kyle Teel","CHW",25,12,83.6916675567627,99,102.7,9.416666666666666,1,0.08333333,5,0.41666667,0.227272727,0.21695454689589413,0.363636363,0.3227727291258899,0.3098971199989319,0.2887549537420273,"Kyle Teel",33549,691019
"MJ Melendez","NYM",19,8,95.66249942779541,102.7,102.7,16.875,1,0.125,4,0.5,0.125,0.17025000229477882,0.125,0.3271874929778278,0.2042863368988037,0.28857159261640747,"MJ Melendez",22197,669004
"Miguel Amaya","CHC",21,12,88.92499923706055,102.9,103.7,20.916666666666668,0,0,6,0.5,0.222222222,0.1984999986986319,0.333333333,0.30594444192118114,0.306622774828048,0.2878035186302094,"Miguel Amaya",21693,665804
"Mike Yastrzemski","ATL",25,15,91.62666778564453,104.9,105.9,11.133333333333333,1,0.06666667,9,0.6,0.130434782,0.2082173915013023,0.260869565,0.3883478187996408,0.2093563985824585,0.28708960056304933,"Mike Yastrzemski",14854,573262
"Caleb Durbin","BOS",49,39,83.32631643194901,100.5,105.4,16.473684210526315,1,0.02564103,12,0.30769231,0.391304347,0.2476521694789762,0.739130434,0.3572173957591471,0.4954035379448716,0.28620122160230366,"Caleb Durbin",29646,702332
"Nick Gonzales","PIT",48,29,86,102.4,104,1.7142857142857142,1,0.03448276,7,0.24137931,0.285714285,0.20173170824149034,0.404761904,0.3204390203761982,0.35049902151028317,0.2858882536913486,"Nick Gonzales",27490,693304
"Vaughn Grissom","LAA",25,18,81.50555674235027,99.6,102.9,17.27777777777778,0,0,2,0.11111111,0.181818181,0.22599999809806998,0.181818181,0.30490909110416065,0.227820246219635,0.28583496153354643,"Vaughn Grissom",26031,687093
"Royce Lewis","MIN",53,36,90.2750006781684,104.3,108,23.333333333333332,4,0.11111111,15,0.41666667,0.235294117,0.22394117464621863,0.411764705,0.4111568600158481,0.29308536255134726,0.2854950987329742,"Royce Lewis",20437,668904
"Sung-Mun Song","SDP",14,10,81.05999984741212,98.4,99.1,16,1,0.1,2,0.2,0.363636363,0.1466363634575497,0.454545454,0.2581818168136207,0.4311650012220655,0.2849899980106524,"Sung-Mun Song",37122,823550
"Braden Montgomery","CHW",51,34,89.40302993312027,105.1,107.1,7.7272727272727275,1,0.02941176,12,0.35294118,0.244444444,0.22763635929335246,0.4,0.3265227296135642,0.31277931905260276,0.2846219989657402,"Braden Montgomery",35423,695731
"Luisangel Acuña","CHW",21,16,88.25333302815756,104.6,104.8,1.6666666666666667,2,0.125,6,0.375,0.35,0.26575000025331974,0.5,0.3963000036776066,0.3700586259365082,0.284000002220273,"Luisangel Acuna",26548,682668
"Isiah Kiner-Falefa","BOS",11,7,83.0999995640346,100.1,100.1,19.571428571428573,0,0,2,0.28571429,0.333333333,0.20033333367771572,0.666666666,0.24222222798400456,0.47580999677831476,0.28320363570343365,"Isiah Kiner-Falefa",16512,643396
"Austin Hedges","CLE",20,16,86.51249885559082,103.1,104.1,18,2,0.125,5,0.3125,0.263157894,0.23794737222947573,0.315789473,0.3659999966621399,0.27799647152423856,0.2827317021787167,"Austin Hedges",12976,595978
"Brice Turang","MIL",58,36,91.85714394705636,103.3,105.8,3.7142857142857144,4,0.11111111,13,0.36111111,0.254545454,0.225090905753049,0.436363636,0.4043454489924691,0.30967044307474506,0.2825656169862078,"Brice Turang",22186,668930
"José Tena","WSN",24,12,90.38333384195964,108.3,109,15.666666666666666,1,0.08333333,5,0.41666667,0.227272727,0.23390908699630844,0.409090909,0.32931817551037634,0.30444079637527466,0.28196833717326325,"Jose Tena",23691,677588
"Colt Keith","DET",33,29,88.06206907075027,103.5,106.8,6.655172413793103,0,0,12,0.4137931,0.129032258,0.2405483907749576,0.258064516,0.3507741961267687,0.1978248484206922,0.28152284545428824,"Colt Keith",27899,690993
"Will Wagner","SDP",28,19,80.47368320665862,97.8,98.3,3.526315789473684,0,0,3,0.15789474,0.217391304,0.2239130440613498,0.217391304,0.2554347835805105,0.2687228895999767,0.28149925779413293,"Will Wagner",29634,695238
"Tim Tawa","ARI",6,3,73.03333282470703,85.4,85.4,-9,0,0,0,0,0.2,0.2152000069618225,0.4,0.23479999899864196,0.3271300196647644,0.28143667181332904,"Tim Tawa",29571,694374
"Luis Urías","TOR",14,10,87.48999862670898,99.3,105.1,13.9,1,0.1,3,0.3,0.333333333,0.17666667078932127,0.666666666,0.3179166664679845,0.4640884143965585,0.28108857199549675,"Luis Urias",16622,649966
"Griffin Conine","MIA",25,13,86.16923082791843,110.1,110.9,-12.615384615384615,1,0.07692308,5,0.38461538,0.181818181,0.18968181921677155,0.363636363,0.3336363631215962,0.28786760330200195,0.2809944027662277,"Griffin Conine",21626,665052
"Jacob Gonzalez","CHW",35,27,89.43461638230544,102.4,107.8,20.923076923076923,0,0,11,0.40740741,0.25,0.23951612977731612,0.40625,0.31341935598081155,0.31901787008558,0.280849239186329,"Jacob Gonzalez",33225,694378
"LuJames Groover","ARI",24,17,90.205883250517,104.2,105.8,24.235294117647058,3,0.17647059,7,0.41176471,0.142857142,0.17847618957360586,0.38095238,0.3424285699923833,0.27820559839407605,0.28057750687003136,"LuJames Groover",33552,694410
"Nathaniel Lowe","CIN",29,15,84.34666697184245,102.3,112.6,15.866666666666667,0,0,4,0.26666667,0.23076923,0.24680769263963717,0.346153846,0.2858076914383743,0.2952746790030907,0.2800641368175375,"Nathaniel Lowe",19566,663993
"Chandler Simpson","TBR",44,39,86.00882272159352,97.6,98.7,-4.514285714285714,0,0,5,0.12820513,0.275,0.2673589709477547,0.35,0.29625641382657564,0.3028063857278159,0.2800442860240028,"Chandler Simpson",31912,802415
"Gunnar Henderson","BAL",59,42,90.63809676397415,105.8,108.3,10.19047619047619,2,0.04761905,17,0.4047619,0.207547169,0.21092452980437368,0.396226415,0.34730189588834653,0.2949298096114191,0.27993299940536764,"Gunnar Henderson",26289,683002
"Adrian Del Castillo","ARI",19,17,92.89999973072725,102.5,103.5,20.352941176470587,1,0.05882353,7,0.41176471,0.222222222,0.2521111069040166,0.222222222,0.34255555727415615,0.2245062840612311,0.27840105404979304,"Adrian Del Castillo",29554,680728
"J.T. Realmuto","PHI",42,29,89.49310460583916,101.4,104.6,18.93103448275862,1,0.03448276,10,0.34482759,0.189189189,0.23443243008207632,0.324324324,0.3180810833299482,0.2602027157942454,0.277797477408534,"J.T. Realmuto",11739,592663
"Jeff McNeil","ATH",37,32,84.70000052452087,99.5,102.3,17.9375,0,0,11,0.34375,0.2,0.24805714248546532,0.228571428,0.33422856953527247,0.2173639262044752,0.2777636189617821,"Jeff McNeil",15362,643446
"Shea Langeliers","ATH",53,34,90.35588163488052,101.7,103.8,16.176470588235293,3,0.08823529,13,0.38235294,0.166666666,0.2063958334038034,0.25,0.3646249983770152,0.2204290284560277,0.27774000053222364,"Shea Langeliers",25816,669127
"Tyler Callihan","PIT",33,17,83.00000044878792,101.9,107,22.941176470588236,1,0.05882353,5,0.29411765,0.2,0.23849999979138375,0.366666666,0.35656666085124017,0.2610584497451782,0.2775830267505212,"Tyler Callihan",27497,682997
"Ben Rice","NYY",59,40,89.90499973297119,104.3,109.1,16.225,3,0.075,14,0.35,0.163636363,0.19499999884929922,0.327272727,0.3876111116950159,0.2424207683336937,0.2770082722578583,"Ben Rice",29576,700250
"Samuel Basallo","BAL",47,32,88.4281256198883,103.6,112.5,9.4375,2,0.0625,10,0.3125,0.222222222,0.22417777876059214,0.355555555,0.38182222677601707,0.2688315421976942,0.2761540435096051,"Samuel Basallo",28824,694212
"Masataka Yoshida","BOS",28,24,87.28750038146973,101.5,105.3,5.916666666666667,1,0.04166667,6,0.25,0.269230769,0.23126923163922933,0.423076923,0.33853846014692235,0.3275665406669889,0.27615143245618257,"Masataka Yoshida",31837,807799
"Cedric Mullins","TBR",36,25,88.74166742960612,99.4,110.4,25.583333333333332,2,0.08,7,0.28,0.264705882,0.22347058399635203,0.44117647,0.41408824131769295,0.30678023397922516,0.27607277780771255,"Cedric Mullins",17929,656775
"Cooper Ingle","CLE",10,3,93.00000254313152,99.1,99.1,-10.333333333333334,0,0,2,0.66666667,0.142857142,0.09757142833301,0.142857142,0.11600000091961452,0.298989862203598,0.2758860021829605,"Cooper Ingle",33708,694876
"Raynel Delgado","HOU",24,20,88.97894608347039,99.1,103.7,7.421052631578948,1,0.05,7,0.35,0.272727272,0.24354545568878,0.409090909,0.3478636416521939,0.3134383922037871,0.274461734554042,"Raynel Delgado",22272,669384
"Matt Vierling","DET",38,30,91.40344974912446,102.5,104.2,20.20689655172414,1,0.03333333,13,0.43333333,0.194444444,0.24833333251687387,0.305555555,0.36358333306594026,0.22898407723452593,0.2737194614333881,"Matt Vierling",21558,663837
"Dalton Rushing","LAD",31,19,90.77894632439865,104.1,106.8,35.68421052631579,2,0.10526316,9,0.47368421,0.178571428,0.18742856803666136,0.321428571,0.35135713719812756,0.26091070521262383,0.2735116143650826,"Dalton Rushing",31382,687221
"Donovan Walton","LAA",27,21,88.17142886207218,100.8,103.9,14.428571428571429,0,0,6,0.28571429,0.333333333,0.2635185230109427,0.555555555,0.3747037058627164,0.38146719446888677,0.27322221768123134,"Donovan Walton",19314,622268
"Mark Vientos","NYM",35,19,89.78421020507812,108.4,109.6,25,2,0.10526316,7,0.36842105,0.166666666,0.15496666381756466,0.466666666,0.38089999482035636,0.30676166330065047,0.27164229112012045,"Mark Vientos",22184,668901
"Isaac Paredes","HOU",56,45,86.50444505479601,99.6,105,26.844444444444445,2,0.04444444,12,0.26666667,0.352941176,0.22878431324280946,0.490196078,0.33035294156448514,0.38380509721381323,0.27127642716680256,"Isaac Paredes",20036,670623
"J.C. Escarra","NYY",13,12,88.06666882832845,97.9,103.3,10.333333333333334,1,0.08333333,5,0.41666667,0.25,0.2153333369642496,0.333333333,0.33158333723743755,0.2881433596977821,0.27058616051307094,"J.C. Escarra",20084,641555
"James Outman","DET",27,12,91.58333206176758,102.9,105.3,12.666666666666666,2,0.16666667,4,0.33333333,0.208333333,0.1778333402083566,0.333333333,0.3348750065391262,0.2857942890237879,0.26984666757009645,"James Outman",24770,681546
"Christian Vázquez","HOU",17,14,88.88461303710938,95.7,98.7,16.76923076923077,0,0,3,0.21428571,0.2,0.2397333341340224,0.2,0.31579999985794227,0.2108798511326313,0.26947624585591257,"Christian Vazquez",9774,543877
"Alex Call","LAD",23,17,83.83750009536743,94,99.7,19.875,1,0.05882353,1,0.05882353,0.315789473,0.19844444220264754,0.47368421,0.28955555769304436,0.37426032968189404,0.2687209135090763,"Alex Call",19296,669743
"Brayan Rocchio","CLE",57,45,84.40909108248624,99.3,103.9,18.681818181818183,0,0,10,0.22222222,0.259259259,0.25494339823160533,0.333333333,0.30694339860160397,0.28187870142752663,0.2684260681271553,"Brayan Rocchio",23690,677587
"Jonah Heim","ATH",40,30,85.53999938964844,102,109.1,9.8,2,0.06666667,7,0.23333333,0.228571428,0.19220000292573655,0.428571428,0.34262857261512963,0.31556723862886427,0.2684119975194335,"Jonah Heim",16930,641680
"Teoscar Hernández","LAD",5,2,100.35000610351562,102.8,102.8,7.5,0,0,2,1,0.4,0.2805999994277954,0.4,0.3320000171661377,0.3566167116165161,0.26760001182556153,"Teoscar Hernandez",13066,606192
"Jorge Barrosa","ARI",9,7,96.90000025431316,100.8,100.8,28,1,0.14285714,4,0.57142857,0.285714285,0.12528571719303727,0.857142857,0.3707142995803484,0.501837745308876,0.26720250135986134,"Jorge Barrosa",23968,678489
"Kyler Fedko","MIN",9,5,85.11999969482422,104.5,104.5,4,0,0,2,0.4,0,0.1599999964237213,0,0.1623333344856898,0.15543384022182888,0.2662488851282332,"Kyler Fedko",29930,693459
"Marcus Semien","NYM",33,23,85.89130368440047,98.8,102.9,21.347826086956523,0,0,6,0.26086957,0.2,0.22563333362340926,0.266666666,0.2906333376963933,0.24709094112569635,0.26551091038819513,"Marcus Semien",12533,543760
"Jake Meyers","HOU",25,16,89.01249885559082,102.8,103.9,14.1875,1,0.0625,6,0.375,0.130434782,0.21956521628991418,0.217391304,0.3106521717880083,0.19268408060073852,0.2654496021568775,"Jake Meyers",20308,676694
"Jazz Chisholm Jr.","NYY",47,29,92.3655171887628,104.6,107.5,21.93103448275862,3,0.10344828,10,0.34482759,0.181818181,0.17690697615576345,0.386363636,0.3802093014467594,0.2704644951414555,0.2653230451371359,"Jazz Chisholm Jr.",20454,665862
"Josh Rojas","KCR",10,8,89.87499904632568,102.9,102.9,28.875,1,0.125,3,0.375,0.3,0.2081000056117773,0.7,0.41869999170303346,0.4206791460514069,0.2649000003933907,"Josh Rojas",19734,668942
"Colt Emerson","SEA",44,21,89.37619091215588,104.2,106.4,10.904761904761905,2,0.0952381,8,0.38095238,0.128205128,0.1827435900385563,0.205128205,0.30471794469616353,0.20716705376451666,0.2646840908987956,"Colt Emerson",33575,806068
"Yohendrick Piñango","TOR",18,11,89.99090922962536,104.7,105.6,20.636363636363637,1,0.09090909,6,0.54545455,0.117647058,0.17599999992286458,0.352941176,0.39241175967104297,0.22303899791505602,0.2643677782681253,"Yohendrick Pinango",26664,682818
"Jackson Chourio","MIL",59,40,93.03333341158353,107.6,108.5,13.384615384615385,3,0.075,17,0.425,0.203703703,0.20994339759444008,0.37037037,0.3196603719338353,0.2771011930087517,0.2627104208641277,"Jackson Chourio",28806,694192
"José Caballero","NYY",49,30,88.47777811686198,103.1,103.7,17.22222222222222,1,0.03333333,6,0.2,0.209302325,0.20121428767396582,0.348837209,0.283904763980813,0.2831199947668582,0.26252320868661627,"Jose Caballero",23401,676609
"Randy Arozarena","SEA",29,18,88.55555682712131,105.6,108.3,9.722222222222221,1,0.05555556,7,0.38888889,0.16,0.14995999693870543,0.32,0.2968800085783005,0.27441747435208025,0.26118993039788874,"Randy Arozarena",19290,668227
"Jordan Walker","STL",41,27,86.74074017560041,107,109.9,3.2962962962962963,2,0.07407407,9,0.33333333,0.243243243,0.23175675391748146,0.243243243,0.3247837794793619,0.2355695143342018,0.2599310060963035,"Jordan Walker",27475,691023
"Marcelo Mayer","BOS",28,17,82.04117853501263,103.9,105.3,-1.2352941176470589,1,0.05882353,5,0.29411765,0.2,0.1857600012421608,0.32,0.2965200063586235,0.27397942543029785,0.2592450039727347,"Marcelo Mayer",29668,691785
"Jung Hoo Lee","SFG",45,39,86.95641053028596,100.5,104.2,15.692307692307692,2,0.05128205,10,0.25641026,0.261904761,0.21200000175407954,0.547619047,0.3497380919399716,0.34933693408966066,0.2591831107934316,"Jung Hoo Lee",33824,808982
"Nasim Nuñez","WSN",42,25,85.89565243928328,102.2,105.4,14.791666666666666,0,0,5,0.2,0.368421052,0.21835135044278325,0.5,0.26540540601756124,0.40628493257931303,0.2582068334265453,"Nasim Nunez",25979,683083
"Joey Ortiz","MIL",25,16,89.92500066757202,104.9,105.3,1.0625,1,0.0625,4,0.25,0.166666666,0.2418750028591603,0.291666666,0.379833326752608,0.18906188726425172,0.25767999097704886,"Joey Ortiz",25493,687401
"Jarren Duran","BOS",52,32,85.23548446163055,106.4,110.7,7.870967741935484,2,0.0625,9,0.28125,0.125,0.21433333680033684,0.1875,0.31925000126163167,0.16553822274391466,0.2573242327914788,"Jarren Duran",24617,680776
"David Fry","CLE",24,16,79.74666595458984,99.6,100.2,22.8,1,0.0625,3,0.1875,0.1,0.13145000159274786,0.25,0.26614999666344374,0.239219697813193,0.25731166747088235,"David Fry",24934,681807
"Nicky Lopez","TEX",38,32,88.60999857584635,97.9,103.3,5,0,0,8,0.25,0.388888888,0.25663889116711086,0.388888888,0.30558333525227177,0.3562442483128728,0.2570978362818022,"Nicky Lopez",19339,670032
"Salvador Perez","KCR",50,39,90.9000001565004,104,110.7,16.128205128205128,6,0.15384615,17,0.43589744,0.224489795,0.21187754598807315,0.367346938,0.37148979807994803,0.26369836688041687,0.2570726802945137,"Salvador Perez",7304,521692
"Jeremiah Jackson","BAL",24,21,88.52381025041852,99.9,106,11,0,0,5,0.23809524,0.208333333,0.2576249975245446,0.25,0.33387500264992315,0.2012289563814799,0.25604166397048783,"Jeremiah Jackson",22239,669236
"Alex Jackson","MIN",12,10,86.98749923706055,96.7,98.2,1,0,0,4,0.4,0.545454545,0.22163636034185236,0.727272727,0.2627272768454118,0.568604772289594,0.25546950350205105,"Alex Jackson",17276,656577
"Jackson Holliday","BAL",28,16,86.71250057220459,102.1,105.5,12.25,2,0.125,6,0.375,0.24,0.17380000095814466,0.52,0.3019600087031722,0.36214834664549145,0.2552092891252999,"Jackson Holliday",31781,702616
"Freddy Fermin","SDP",13,7,84.73333231608073,98.2,98.2,39.833333333333336,0,0,1,0.14285714,0.111111111,0.10688888654112816,0.111111111,0.13933332906001145,0.24915821850299835,0.25498833258946735,"Freddy Fermin",21840,666023
"Javier Sanoja","MIA",32,29,87.5962968049226,102.4,103.4,14.37037037037037,0,0,10,0.34482759,0.354838709,0.277290323088246,0.516129032,0.32538710294231293,0.36339722760021687,0.25462500331923366,"Javier Sanoja",28253,691594
"Willy Adames","SFG",43,28,84.21428653172084,101.4,104.8,26.785714285714285,3,0.10714286,6,0.21428571,0.243902439,0.192658539043694,0.512195121,0.35273170548423033,0.33811708522397416,0.25365674040865066,"Willy Adames",15986,642715
"Pedro Pagés","STL",12,8,85.31249904632568,106.1,106.1,0.125,0,0,3,0.375,0.1,0.17520000524818896,0.1,0.1914000052958727,0.13258283833662668,0.25280166665712994,"Pedro Pages",25782,686780
"Weston Wilson","SEA",7,7,84.47142573765346,100.8,100.8,10.142857142857142,0,0,1,0.14285714,0.142857142,0.2681428577218737,0.142857142,0.3097142832619803,0.1273631112916129,0.25214286361421856,"Weston Wilson",19358,642215
"Pavin Smith","ARI",29,24,83.29583549499512,100.2,105.7,11.166666666666666,0,0,5,0.20833333,0.153846153,0.1989615376179035,0.192307692,0.2631923069174473,0.20814862127961783,0.2520296563362253,"Pavin Smith",19892,656976
"Ernie Clement","TOR",40,33,86.13636432994495,96,99.6,23.03030303030303,0,0,4,0.12121212,0.263157894,0.23086842335760593,0.289473684,0.29939473900747926,0.2671527102589607,0.2517559995409101,"Ernie Clement",20352,676391
"Jimmy Crooks","STL",26,14,90.16923053448016,104.7,109.8,3.923076923076923,0,0,7,0.5,0.086956521,0.17827272465960545,0.086956521,0.2616363675756888,0.15047779220801133,0.25143496453762054,"Jimmy Crooks",31354,699625
"Gabriel Arias","CLE",31,16,89.08749866485596,105.8,107.5,1.5625,1,0.0625,9,0.5625,0.233333333,0.22986666833360989,0.366666666,0.3557666684190432,0.259098619222641,0.25126666352152827,"Gabriel Arias",22563,672356
"Dominic Smith","ATL",27,20,81.91999969482421,101.7,107.3,14.35,1,0.05,7,0.35,0.260869565,0.19743478265793427,0.304347826,0.2686956450343132,0.28960716945153697,0.2507355590350926,"Dominic Smith",15653,642086
"Brian Navarreto","MIA",5,3,86.9000015258789,86.9,86.9,-40,0,0,0,0,0,0.025499999523162842,0,0.025499999523162842,0.23315076033274332,0.2502066691716512,"Brian Navarreto",16398,640459
"Jasson Domínguez","NYY",51,34,86.84848415490353,104.7,108.1,15.06060606060606,2,0.05882353,9,0.26470588,0.208333333,0.21841666762096187,0.354166666,0.31356250075623393,0.25923693299293515,0.2500048036873341,"Jasson Dominguez",28080,691176
"Xavier Edwards","MIA",47,38,85.591891726932,96.8,100.1,4.108108108108108,0,0,7,0.18421053,0.302325581,0.21802325512087622,0.372093023,0.2853023285089537,0.32101259931274084,0.24954043587912683,"Xavier Edwards",22266,669364
"Nelson Velázquez","STL",12,7,93.91428484235492,103,103,18.285714285714285,0,0,4,0.57142857,0.1,0.13450000286102295,0.2,0.24310000091791154,0.22185269991556802,0.24893666555484137,"Nelson Velazquez",23359,676369
"Lourdes Gurriel Jr.","ARI",38,29,87.33103364089439,98.7,99.6,16,0,0,8,0.27586207,0.194444444,0.2340555547012223,0.277777777,0.2774166696601444,0.23202683109986155,0.24855968277705343,"Lourdes Gurriel Jr.",19238,666971
"Ben Williamson","TBR",22,16,83.43749856948853,101.1,102.1,14.3125,0,0,4,0.25,0.095238095,0.23290476202964783,0.285714285,0.2965238115617207,0.18248645283959128,0.24825546213171698,"Ben Williamson",33197,810938
"Max Muncy","LAD",44,32,88.46562337875366,102.8,109.5,23.59375,2,0.0625,10,0.3125,0.243902439,0.18473170815808018,0.414634146,0.32043902421506437,0.30963909896937286,0.24779227644797752,"Max Muncy",13301,571970
"Matt McLain","CIN",28,13,95.30833371480306,104.1,104.5,24.75,0,0,6,0.46153846,0.12,0.2146799986762926,0.16,0.2723199968738481,0.164641331743311,0.24737925772313718,"Matt McLain",29695,680574
"Austin Riley","ATL",43,27,91.12963019476996,110.3,111,18.14814814814815,2,0.07407407,13,0.48148148,0.25,0.19460000172257425,0.275,0.30552500318735837,0.2647804811943409,0.24704325996166052,"Austin Riley",18360,663586
"CJ Abrams","WSN",46,29,90.13793024523505,104.6,106.7,22.517241379310345,2,0.06896552,11,0.37931034,0.209302325,0.17762791053500288,0.488372093,0.32909302534752116,0.3206459439319113,0.24693204612349687,"CJ Abrams",25768,682928
"Jose Altuve","HOU",51,38,81.61315757349918,96.7,103.7,9.31578947368421,2,0.05263158,5,0.13157895,0.224489795,0.22579591994991108,0.326530612,0.30055101793639516,0.25705522181941015,0.24671058721986472,"Jose Altuve",5417,514888
"Jackson Merrill","SDP",53,35,89.1205872928395,101.7,106.5,8.911764705882353,3,0.08571429,15,0.42857143,0.25490196,0.2155098059013778,0.372549019,0.33880392126008574,0.28010064707352567,0.24580038854709038,"Jackson Merrill",29490,701538
"Jakob Marsee","MIA",52,35,87.08787767814867,103.6,107.3,13.545454545454545,1,0.02857143,10,0.28571429,0.152173913,0.1952391315413558,0.260869565,0.2817608730300613,0.2188510751724243,0.24576960176229476,"Jakob Marsee",31370,805300
"Eric Wagaman","NYM",21,16,85.29375123977661,105.8,108.6,5.1875,1,0.0625,4,0.25,0.2,0.20435000043362378,0.35,0.3130000033415854,0.2583809267906916,0.24498190278453486,"Eric Wagaman",23395,676572
"Blake Perkins","MIL",14,11,87.94545399058948,101.4,102.8,20,0,0,3,0.27272727,0.307692307,0.20030769218619054,0.461538461,0.294000008644966,0.35779939379010883,0.24368714108797057,"Blake Perkins",19921,663368
"J.P. Crawford","SEA",54,38,86.08108149348078,99.4,100.8,10.783783783783784,0,0,13,0.34210526,0.18,0.2096799984574318,0.18,0.26714000225067136,0.20040157658082466,0.24328666704672355,"J.P. Crawford",15491,641487
"Myles Straw","TOR",25,22,85.59091047807173,103.4,108.3,7.2727272727272725,0,0,6,0.27272727,0.19047619,0.2109999968892052,0.285714285,0.27199999562331606,0.22834575176239014,0.24196960225701333,"Myles Straw",17620,664702
"Ozzie Albies","ATL",46,41,87.67317088057355,98.3,100.9,22.585365853658537,0,0,9,0.2195122,0.238095238,0.23507143131324224,0.404761904,0.3210952416771934,0.2734981391164992,0.24188044601016576,"Ozzie Albies",16556,645277
"Leo Jiménez","MIA",16,7,87.58571406773159,99.5,99.5,17.857142857142858,0,0,3,0.42857143,0.23076923,0.11815384431527211,0.384615384,0.19153846284517875,0.34865741804242134,0.2414305005222559,"Leo Jimenez",23782,677870
"Spencer Jones","NYY",29,13,91.29166603088379,103,105.5,26.916666666666668,0,0,5,0.38461538,0.24,0.1672499964091306,0.48,0.21337500490092984,0.35940682888031006,0.24119570941132093,"Spencer Jones",31532,682987
"Hao-Yu  Lee","DET",42,30,87.13103458799165,101.9,106.9,12.344827586206897,0,0,11,0.36666667,0.333333333,0.2204359009479865,0.487179487,0.28000000711434925,0.37230941289808694,0.24107902383477223,"Hao-Yu  Lee",30080,701678
"Daniel Schneemann","CLE",36,21,88.06190563383556,103.5,108.2,17.904761904761905,3,0.14285714,8,0.38095238,0.121212121,0.16103030402552,0.242424242,0.3018787902864543,0.19990805784861246,0.23827388965421253,"Daniel Schneemann",25180,682177
"Jesús Sánchez","TOR",22,13,87.63077075664813,105.5,107.7,8.307692307692308,0,0,5,0.38461538,0.15,0.19025000631809236,0.2,0.2382999986410141,0.2034680978818373,0.23623882030898874,"Jesus Sanchez",19913,660821
"Ceddanne Rafaela","BOS",57,48,83.21914867644614,98.6,103.4,12.914893617021276,0,0,12,0.25,0.272727272,0.23098182000897147,0.381818181,0.2979636360298504,0.2904663703271321,0.23604678681918553,"Ceddanne Rafaela",24262,678882
