Name,Team,PA,Events,EV,EV90,maxEV,LA,Barrels,Barrel%,HardHit,HardHit%,AVG,xBA,SLG,xSLG,wOBA,xwOBA,NameASCII,PlayerId,MLBAMID
"Rowdy Tellez","ATL",6,4,92.32499694824219,105.9,105.9,24,1,0.25,2,0.5,0.2,0.3799999952316284,0.2,0.8049999237060547,0.2650311390558879,0.5304096738497416,"Rowdy Tellez",15679,642133
"Garrett Mitchell","MIL",41,26,95.91153863760141,109.1,111.8,8.73076923076923,7,0.26923077,18,0.69230769,0.388888888,0.3783888957566685,0.777777777,0.826972229199277,0.5178821232260727,0.5299339138153123,"Garrett Mitchell",27555,669003
"Luis García Jr.","WSN",47,36,92.27500004238553,108.1,114,17.86111111111111,8,0.22222222,19,0.52777778,0.404761904,0.3636666586001714,1.071428571,0.8229761982247943,0.6240729118915315,0.5188785055850414,"Luis Garcia Jr.",20391,671277
"Heliot Ramos","SFG",34,26,94.75,110.7,111.7,4.961538461538462,8,0.30769231,17,0.65384615,0.3125,0.3691562442108989,0.84375,0.8328749807551503,0.4907907387789558,0.5158210659728331,"Heliot Ramos",22515,671218
"Tyler O'Neill","BAL",17,7,95.24285670689174,109.5,109.5,17,2,0.28571429,3,0.42857143,0.166666666,0.3188333424429099,0.5,0.7061666746934255,0.4000392801621381,0.5114876338664223,"Tyler O'Neill",15711,641933
"Graham Pauley","MIA",6,5,90.62000122070313,100,100,21.8,1,0.2,4,0.8,0.333333333,0.4198333223660787,0.666666666,0.7473333279291788,0.42008793354034424,0.49649999539057416,"Graham Pauley",31363,688363
"Miguel Vargas","CHW",56,39,92.97948827498999,104.1,106.3,19.23076923076923,8,0.20512821,22,0.56410256,0.311111111,0.33837777607970765,0.688888888,0.7162000023656421,0.45855184251611886,0.49187494191256437,"Miguel Vargas",20178,678246
"Willson Contreras","BOS",49,35,92.28571428571429,112.2,114.4,19.457142857142856,7,0.2,19,0.54285714,0.302325581,0.3437441885471344,0.65116279,0.7194185936173727,0.4386047173519524,0.4786683278424399,"Willson Contreras",11609,575929
"Rafael Devers","SFG",53,37,93.16216174976246,108,111.4,18.37837837837838,9,0.24324324,20,0.54054054,0.29787234,0.28706382944228803,0.765957446,0.8012553161763131,0.4735545774675765,0.47852354791929136,"Rafael Devers",17350,646240
"Juan Soto","NYM",51,33,90.19090964577414,104.9,107.8,13.030303030303031,5,0.15151515,15,0.45454545,0.297297297,0.33581081516033895,0.54054054,0.5887297343563389,0.44533937215805053,0.4731190812587738,"Juan Soto",20123,665742
"Edmundo Sosa","PHI",19,15,91.91333465576172,106.5,107.7,3.6,3,0.2,7,0.46666667,0.111111111,0.3622777859369914,0.333333333,0.6974444455570645,0.21064675481695877,0.46449777640794454,"Edmundo Sosa",17022,624641
"Max Schuemann","NYY",17,8,96.56249809265137,103.6,103.6,32.125,4,0.5,4,0.5,0.23076923,0.24615383943399557,0.692307692,0.6865384537153519,0.4609083989087273,0.46379435243194594,"Max Schuemann",24488,680474
"Brandon Nimmo","TEX",35,22,93.6318192915483,107,110.5,11.318181818181818,7,0.31818182,11,0.5,0.161290322,0.32354838040567213,0.354838709,0.6918709547288956,0.2707207236971174,0.4567380564553397,"Brandon Nimmo",12927,607043
"Junior Caminero","TBR",57,40,94.84250030517578,109.3,114.1,22.625,9,0.225,23,0.575,0.333333333,0.2809019649730009,0.980392156,0.7687843108878416,0.5565210515802557,0.45230603353543714,"Junior Caminero",28163,691406
"Mitch Garver","SEA",11,5,92.9800018310547,103.4,103.4,19,1,0.2,2,0.4,0.25,0.2992499992251396,0.625,0.4866250082850456,0.4602374759587375,0.43847363645380194,"Mitch Garver",15161,641598
"Joc Pederson","TEX",37,23,95.31304334557575,106.7,108.9,14.608695652173912,5,0.2173913,16,0.69565217,0.294117647,0.3115588303874521,0.735294117,0.6685294000541463,0.45307818618980616,0.43711820808616847,"Joc Pederson",11899,592626
"Rafael Marchán","PHI",7,6,83.56666564941406,97.4,97.4,25.666666666666668,0,0,1,0.16666667,0.166666666,0.37699999287724495,0.166666666,0.5311666429042816,0.2271695477621896,0.434494001524789,"Rafael Marchan",21646,665561
"Freddie Freeman","LAD",58,43,90.78604800202126,105.2,109.6,13.930232558139535,3,0.06976744,22,0.51162791,0.4,0.3624400007724762,0.62,0.5675599986314773,0.47518332662253543,0.43416150620109156,"Freddie Freeman",5361,518692
"Kyle Tucker","LAD",45,29,88.07586117448479,103.8,106.7,23.896551724137932,2,0.06896552,9,0.31034483,0.378378378,0.3511621660074672,0.486486486,0.5197837864224976,0.4352568017111884,0.43168142057127423,"Kyle Tucker",18345,663656
"Tyrone Taylor","NYM",15,11,87.95454406738281,104,104.1,17.727272727272727,2,0.18181818,3,0.27272727,0.357142857,0.3162142868552889,0.785714285,0.6544285757201058,0.4970820109049479,0.42863055467605593,"Tyrone Taylor",13675,621438
"Joey Bart","ATL",18,11,88.48182053999467,105.3,106.4,9.090909090909092,2,0.18181818,4,0.36363636,0.214285714,0.24071428685316018,0.5,0.573785733963762,0.39356016119321185,0.42751889096366036,"Joey Bart",21524,663698
"Taylor Trammell","HOU",33,22,90.27619025820778,109.8,111.3,25.285714285714285,5,0.22727273,10,0.45454545,0.2,0.270533337071538,0.5,0.6790333269784848,0.33023786544799805,0.4230416299718799,"Taylor Trammell",19960,666211
"Bobby Witt Jr.","KCR",37,29,93.49655203983701,108.3,117.2,10.413793103448276,5,0.17241379,18,0.62068966,0.272727272,0.3347575759345835,0.484848484,0.5841515050692991,0.34560701653764053,0.423010103605889,"Bobby Witt Jr.",25764,677951
"Riley Greene","DET",49,34,94.52647130629596,109.8,111.2,23.705882352941178,7,0.20588235,19,0.55882353,0.295454545,0.3067500005391511,0.659090909,0.6889090937646952,0.40480758281464274,0.4222109748962078,"Riley Greene",25976,682985
"Drew Gilbert","SFG",22,16,87.50625038146973,98.5,105.2,19.25,0,0,5,0.3125,0.3125,0.36593750113388523,0.5625,0.5096874884911813,0.4192216595013936,0.4217460967955135,"Drew Gilbert",31545,687551
"Gary Sánchez","MIL",20,14,91.3500006539481,105.5,110.9,20.928571428571427,1,0.07142857,7,0.5,0.1875,0.2944375039078295,0.4375,0.5381249911151826,0.34958324432373045,0.42174160182476045,"Gary Sanchez",11442,596142
"Kyle Karros","COL",46,27,90.28518507215712,105.1,107.5,20.11111111111111,4,0.14814815,12,0.44444444,0.361111111,0.2852777772479587,0.777777777,0.5618333282570044,0.519832806153731,0.4201667302034118,"Kyle Karros",33252,691720
"Yordan Alvarez","HOU",54,35,96.4028566632952,108.3,118.5,27.34285714285714,7,0.2,19,0.54285714,0.288888888,0.28364444341924455,0.577777777,0.6670444468657176,0.39319005199507173,0.41959391618330105,"Yordan Alvarez",19556,670541
"Nelson Velázquez","STL",20,15,97.15333251953125,107.6,107.8,17.666666666666668,1,0.06666667,11,0.73333333,0.1875,0.3255000039935112,0.4375,0.5815625051036477,0.31460350155830386,0.41796869188547137,"Nelson Velazquez",23359,676369
"MJ Melendez","NYM",11,6,97.73333231608073,102.7,102.7,19.166666666666668,1,0.16666667,4,0.66666667,0.222222222,0.2836666703224182,0.222222222,0.5498888757493761,0.2891248789700595,0.4168105558915572,"MJ Melendez",22197,669004
"Ketel Marte","ARI",53,43,93.1697682225427,107.6,116.8,12.930232558139535,8,0.18604651,20,0.46511628,0.291666666,0.3105833375205596,0.6875,0.6174583286046982,0.4326611883365191,0.4166282323690561,"Ketel Marte",13613,606466
"Heriberto Hernández","MIA",41,29,92.39999863197063,106.4,110.9,16.620689655172413,4,0.13793103,14,0.48275862,0.264705882,0.27055882268092213,0.735294117,0.6047352938091054,0.4574733763933182,0.4156937047839165,"Heriberto Hernandez",24878,681715
"Esmerlyn Valdez","PIT",49,30,89.74333292643229,106.8,112.7,13.533333333333333,8,0.26666667,14,0.46666667,0.431818181,0.294272723861716,0.84090909,0.6513409072702582,0.540980441229684,0.413690446894996,"Esmerlyn Valdez",29005,699013
"James Wood","WSN",63,33,91.2303027528705,109.8,113.6,8.93939393939394,5,0.15151515,19,0.57575758,0.235294117,0.2559215692328472,0.56862745,0.5656666609586454,0.40477753631652347,0.4114364432910132,"James Wood",29518,695578
"Tyler Stephenson","CIN",26,20,93.72222179836697,104.6,104.8,8.11111111111111,2,0.1,10,0.5,0.409090909,0.3218000020831823,0.545454545,0.5051999986171722,0.458566257586846,0.40986799200375873,"Tyler Stephenson",17988,663886
"Julio Rodríguez","SEA",37,24,92.12083307902019,109.2,110.3,5.458333333333333,1,0.04166667,13,0.54166667,0.363636363,0.3514545415387009,0.363636363,0.5104545427091194,0.36530511282585765,0.4065585877444293,"Julio Rodriguez",23697,677594
"Javier Sanoja","MIA",39,35,91.60294229844037,103.4,108.4,9.794117647058824,1,0.02857143,18,0.51428571,0.444444444,0.3919999996821086,0.75,0.48483334316147697,0.5226547228984344,0.405830103235367,"Javier Sanoja",28253,691594
"José Tena","WSN",29,20,90.94499969482422,105.5,109,7.9,1,0.05,10,0.5,0.346153846,0.34846153217278275,0.615384615,0.5111538497686314,0.43819552454455146,0.4039094489196251,"Jose Tena",23691,677588
"Victor Bericoto","SFG",34,26,90.58845989520734,106.4,108.7,8.73076923076923,5,0.19230769,14,0.53846154,0.393939393,0.2940606041388078,0.757575757,0.6428787816654552,0.49534762256285725,0.4003075913471334,"Victor Bericoto",26468,682674
"Josh Bell","MIN",45,33,90.40909067789714,105.9,112.6,17.575757575757574,6,0.18181818,15,0.45454545,0.238095238,0.2553809525977288,0.642857142,0.6552619133144617,0.3871877140469021,0.39980831171075504,"Josh Bell",13145,605137
"Jordan Walker","STL",45,23,94.00434676460598,109.2,112.1,4,5,0.2173913,12,0.52173913,0.314285714,0.2632571450301579,0.542857142,0.49362856575420927,0.4259264561865065,0.3996212840080261,"Jordan Walker",27475,691023
"Kevin McGonigle","DET",56,36,90.47500038146973,102.5,105.3,21.38888888888889,3,0.08333333,17,0.47222222,0.282608695,0.28754347692365234,0.369565217,0.49106522228406824,0.35939213952847887,0.39798956896577564,"Kevin McGonigle",33572,805808
"Hunter Goodman","COL",53,32,92.09687495231628,109.4,116.2,15.5,7,0.21875,15,0.46875,0.29787234,0.2712978699264374,0.723404255,0.6316170261261311,0.44071225019601673,0.3971313862846448,"Hunter Goodman",29715,696100
"Samuel Basallo","BAL",37,25,90.51600036621093,105.7,112.5,8.6,4,0.16,12,0.48,0.242424242,0.26066666615731793,0.606060606,0.6217575800238233,0.3841908673445384,0.3951214953429169,"Samuel Basallo",28824,694212
"Kerry Carpenter","DET",43,31,90.02758578596443,102.7,105.3,18.689655172413794,5,0.16129032,16,0.51612903,0.263157894,0.2854999993976794,0.526315789,0.5920526244138417,0.36170461701183787,0.3929847326220536,"Kerry Carpenter",25961,681481
"Spencer Torkelson","DET",49,25,90.84,105.6,106.7,16.36,5,0.2,12,0.48,0.214285714,0.2772142848088628,0.404761904,0.5224999955722264,0.32625136448412523,0.39244983877454487,"Spencer Torkelson",27465,679529
"Otto Lopez","MIA",52,47,86.8510644790974,103.6,106.2,11.340425531914894,5,0.10638298,16,0.34042553,0.408163265,0.3318979633705957,0.81632653,0.5729183591141993,0.5134965456449069,0.3921522284643008,"Otto Lopez",19608,672640
"Trevor Larnach","MIN",38,29,91.51724137931035,105.8,107.8,16.620689655172413,3,0.10344828,14,0.48275862,0.363636363,0.3105757606751991,0.575757575,0.49478787274071667,0.44251586888965805,0.39069185131474543,"Trevor Larnach",21501,663616
"Cam Smith","HOU",49,41,87.59487132537059,107.3,110.6,17.487179487179485,5,0.12195122,16,0.3902439,0.260869565,0.294090907682072,0.54347826,0.6169772557914257,0.3482309409550258,0.39025353053782846,"Cam Smith",35108,701358
"Gabriel Arias","CLE",28,17,94.50588181439568,108.6,109.9,13.411764705882353,2,0.11764706,10,0.58823529,0.28,0.28763999581336974,0.52,0.5802399909496307,0.36803736951616073,0.38962651458051467,"Gabriel Arias",22563,672356
"Masataka Yoshida","BOS",17,15,89.08666788736979,104.3,105.3,15.066666666666666,1,0.06666667,6,0.4,0.4375,0.3501874953508377,0.6875,0.5127500053495169,0.497367543332717,0.3894387027796577,"Masataka Yoshida",31837,807799
"Dansby Swanson","CHC",51,39,93.47179393279247,103.9,105.1,20.102564102564102,7,0.17948718,20,0.51282051,0.32,0.28634000167250634,0.88,0.6540599988400936,0.4883508518630383,0.38513725338613286,"Dansby Swanson",18314,621020
"Gavin Sheets","SDP",44,33,87.36060610684481,103.8,107.5,5.181818181818182,2,0.06060606,10,0.3030303,0.282051282,0.31707691764220214,0.487179487,0.47697436274626315,0.3720070706172423,0.38457105376503686,"Gavin Sheets",19901,657757
"Miguel Andujar","SDP",30,24,89.30416711171468,106.4,108.4,9.083333333333334,1,0.04166667,8,0.33333333,0.296296296,0.35514815355202667,0.37037037,0.43940739892423153,0.3331223348776499,0.3811403333519896,"Miguel Andujar",15878,609280
"Randal Grichuk","CHW",18,17,91.58823619169347,106.6,108.6,14.529411764705882,2,0.11764706,9,0.52941176,0.277777777,0.30599999034570324,0.555555555,0.5959444410271115,0.35245229138268364,0.3810555570655399,"Randal Grichuk",10243,545341
"Pete Alonso","BAL",47,23,92.60434822414233,107.2,111.3,17.304347826086957,2,0.08695652,12,0.52173913,0.263157894,0.25802631931085335,0.421052631,0.46226316259095546,0.3715558863700704,0.37989622029535314,"Pete Alonso",19251,624413
"Cooper Pratt","MIL",41,27,88.36818174882369,102.4,103.9,7.2727272727272725,3,0.11111111,9,0.33333333,0.117647058,0.2861250024288893,0.147058823,0.4336562470998615,0.21609779828932227,0.379847234640366,"Cooper Pratt",33530,806198
"Connor Wong","BOS",23,15,83.88666585286458,105.4,105.8,12.733333333333333,2,0.13333333,6,0.4,0.421052631,0.30278947635700826,0.578947368,0.47552629991581563,0.451102526291557,0.37940755356913025,"Connor Wong",19896,657136
"Tommy Edman","LAD",41,25,89.83478247601053,105.8,106.8,5.086956521739131,3,0.12,10,0.4,0.3125,0.2867812463082373,0.53125,0.43343749176710844,0.4212166055654868,0.37918056318393123,"Tommy Edman",19470,669242
"Bryce Harper","PHI",58,32,90.9124984741211,105.3,108.1,9.625,3,0.09375,19,0.59375,0.270833333,0.27191667010386783,0.5,0.46364582888782024,0.3804983825519167,0.37901934159213096,"Bryce Harper",11579,547180
"Jacob Gonzalez","CHW",38,31,89.01000111897787,102.3,107.8,20.933333333333334,0,0,14,0.4516129,0.382352941,0.3431176477495362,0.588235294,0.4694705896956079,0.4407298726004523,0.3789560593463279,"Jacob Gonzalez",33225,694378
"Austin Hedges","CLE",22,16,90.49333292643229,103.1,104.1,17.066666666666666,3,0.1875,7,0.4375,0.421052631,0.2990526360900779,0.789473684,0.507526305945296,0.5346704182170686,0.37870247733025325,"Austin Hedges",12976,595978
"Kody Clemens","MIN",44,30,96.24827707224878,104.5,107.3,22.862068965517242,6,0.2,19,0.63333333,0.25,0.2570000015772306,0.65,0.5607692362406315,0.38939919796856964,0.37770637107449906,"Kody Clemens",20572,665019
"Bryan Torres","STL",10,8,92.12857055664062,104.7,104.7,37.285714285714285,2,0.25,4,0.5,0.2,0.2389999975760778,0.8,0.6738888952467177,0.40848593711853026,0.3771111054552926,"Bryan Torres",21464,663494
"Griffin Conine","MIA",42,20,92.6700008392334,109.3,110.9,-4.85,1,0.05,11,0.55,0.242424242,0.2702121219851754,0.393939393,0.3950303088534962,0.3653113543987274,0.3752132874159586,"Griffin Conine",21626,665052
"Sal Frelick","MIL",35,29,86.03214291163853,98.9,101.5,19,1,0.03448276,10,0.34482759,0.3125,0.33196874856366776,0.4375,0.4548437476041727,0.3575485042163304,0.37306314491267717,"Sal Frelick",29622,686217
"Dominic Canzone","SEA",31,18,93.93888854980469,108.4,111.3,4.555555555555555,3,0.16666667,8,0.44444444,0.222222222,0.22496296520586367,0.481481481,0.550259264530959,0.3488799525845435,0.3719300627708435,"Dominic Canzone",26438,686527
"Miguel Rojas","LAD",21,19,90.47368501362048,102.7,104.9,9.947368421052632,2,0.10526316,10,0.52631579,0.444444444,0.35444444086816573,0.777777777,0.5657777637243271,0.48024685042245047,0.37092656429324833,"Miguel Rojas",7802,500743
"Romy Gonzalez","BOS",20,15,89.23999735514323,103.2,106.9,-4.333333333333333,1,0.06666667,7,0.46666667,0.3,0.3371999979019165,0.55,0.5286500096321106,0.3598883032798767,0.37055000066757204,"Romy Gonzalez",21562,663853
"Bryson Stott","PHI",56,39,87.88205151680188,104.4,106.2,12.76923076923077,3,0.07692308,14,0.35897436,0.34,0.3120400053262711,0.46,0.4532999926805496,0.38557722845247816,0.36999256696019855,"Bryson Stott",26294,681082
"Owen Caissie","MIA",32,16,94.2874984741211,106,109.2,20.875,5,0.3125,10,0.625,0.310344827,0.25965517091340035,0.655172413,0.571344818020689,0.41470338962972164,0.36671100929379463,"Owen Caissie",27496,683357
"Michael Conforto","CHC",32,23,89.85217451012653,103.4,106.4,16.52173913043478,3,0.13043478,7,0.30434783,0.344827586,0.29041379998470174,0.689655172,0.5222758517183107,0.45581594974763934,0.36661019104142345,"Michael Conforto",16376,624424
"Ben Malgeri","DET",19,12,91.09999910990398,105.3,105.3,13.333333333333334,0,0,6,0.5,0.266666666,0.31346667210261026,0.266666666,0.38433332443237306,0.29795539379119873,0.36659863434339823,"Ben Malgeri",29577,701162
"Ryan O'Hearn","PIT",57,40,89.05000076293945,102.1,105.9,18.5,3,0.075,16,0.4,0.326923076,0.31007693020197064,0.519230769,0.4671538515159717,0.39334036174573395,0.36649631669646815,"Ryan O'Hearn",16442,656811
"Jake Bauers","MIL",51,31,92.21290317658455,109,114.8,14.741935483870968,5,0.16129032,15,0.48387097,0.260869565,0.28380434765763907,0.52173913,0.527239142552666,0.3531969528572232,0.3663104305080339,"Jake Bauers",15194,641343
"Francisco Lindor","NYM",45,35,94.73714250837054,103.9,109.4,9.657142857142857,2,0.05714286,22,0.62857143,0.195121951,0.29092682898044586,0.390243902,0.48853657667229816,0.2879994034767151,0.3657481729984283,"Francisco Lindor",12916,596019
"Gabriel Moreno","ARI",48,36,86.93611102634006,104.4,107,10.083333333333334,1,0.02777778,14,0.38888889,0.333333333,0.2979230766112988,0.333333333,0.37602564157583773,0.3578011368711789,0.36482633526126546,"Gabriel Moreno",22664,672515
"Yandy Díaz","TBR",51,34,92.45588257733513,109,113,1.3235294117647058,1,0.02941176,20,0.58823529,0.255813953,0.3067907008320786,0.302325581,0.40023256179898287,0.3032122628361571,0.3644125964127335,"Yandy Diaz",16578,650490
"Alec Bohm","PHI",52,38,92.60263061523438,104.9,106.8,-1.0526315789473684,4,0.10526316,16,0.42105263,0.195652173,0.26793478170166846,0.413043478,0.48652173497754597,0.30878599331929135,0.36416192238147443,"Alec Bohm",21618,664761
"Josh Lowe","LAA",32,22,93.33636370572177,105.1,109.6,15.590909090909092,3,0.13636364,11,0.5,0.322580645,0.2735806442797184,0.580645161,0.5711612915319781,0.39526667818427086,0.3640143114607781,"Josh Lowe",19953,666139
"Pete Crow-Armstrong","CHC",61,29,82.81428582327706,104.9,111.1,21.75,2,0.06896552,11,0.37931034,0.326086956,0.244760867856119,0.565217391,0.35489130749002745,0.4568279405434926,0.3613514006137848,"Pete Crow-Armstrong",27769,691718
"Mike Yastrzemski","ATL",32,21,87.98000030517578,101.6,105.9,12.05,3,0.14285714,9,0.42857143,0.192307692,0.22534615231248048,0.307692307,0.45115383485188854,0.2844616211950779,0.36132156173698604,"Mike Yastrzemski",14854,573262
"Tristan Peters","CHW",42,34,89.4617655137006,100.5,104.5,19.41176470588235,2,0.05882353,15,0.44117647,0.325,0.33499999791383744,0.525,0.46355000585317613,0.38142629748299006,0.36116466564791544,"Tristan Peters",30063,671976
"Matt Shaw","CHC",16,8,85.32500267028809,105.3,105.3,5.75,0,0,3,0.375,0.181818181,0.22481818226250735,0.181818181,0.24209090254523538,0.33187276497483253,0.361132875084877,"Matt Shaw",33322,807713
"Mookie Betts","LAD",55,49,93.848980339206,103.9,105,20.979591836734695,5,0.10204082,25,0.51020408,0.307692307,0.30888461593825084,0.557692307,0.5073269164332976,0.38116410705778336,0.3605169687006209,"Mookie Betts",13611,605141
"Matt Olson","ATL",54,34,91.12941293155446,107.7,110.3,20.441176470588236,6,0.17647059,19,0.55882353,0.285714285,0.2508775491495522,0.612244897,0.5420612303578124,0.4028812309481063,0.3604307973159934,"Matt Olson",14344,621566
"Kyle Stowers","MIA",51,29,94.8103448275862,109,110.1,18,5,0.17241379,19,0.65517241,0.347826086,0.277326089532479,0.695652173,0.4798043457710225,0.4656379117685206,0.3602181526960111,"Kyle Stowers",26151,669065
"Cole Young","SEA",44,33,88.9818184592507,105.7,108.1,5.878787878787879,2,0.06060606,11,0.33333333,0.285714285,0.3078333323023149,0.547619047,0.4964285752780381,0.3700261414051056,0.36008900266394694,"Cole Young",31680,702284
"Max Kepler","ARI",23,18,88.80000135633681,106.6,108.6,25.833333333333332,3,0.16666667,9,0.5,0.173913043,0.2485217398599438,0.347826086,0.6163043567262914,0.221038149750751,0.36008695828849857,"Max Kepler",12144,596146
"Manny Machado","SDP",56,32,90.15312385559082,103.6,107.1,20.84375,6,0.1875,14,0.4375,0.222222222,0.21075555408994356,0.555555555,0.4872888870951202,0.38738221813131263,0.35981707502570415,"Manny Machado",11493,592518
"Austin Martin","MIN",19,15,87.21999816894531,98.6,98.8,12.666666666666666,0,0,3,0.2,0.352941176,0.32870588320143085,0.411764705,0.40117646052556877,0.3743375477037932,0.35915347149497584,"Austin Martin",27462,668885
"Dalton Rushing","LAD",40,26,92.71153758122371,106.8,108.7,19.884615384615383,6,0.23076923,15,0.57692308,0.333333333,0.26149999820821296,0.583333333,0.48330555478201453,0.404964479804039,0.3567343447357416,"Dalton Rushing",31382,687221
"Kyle Schwarber","PHI",51,22,95.71363726529208,109.3,110.5,14.590909090909092,1,0.04545455,15,0.68181818,0.25,0.24995000176131726,0.325,0.3937500073108822,0.3343863931356692,0.3567172651197396,"Kyle Schwarber",16478,656941
"Tyler Tolbert","KCR",23,21,85.50000160618832,100.8,106.8,10.052631578947368,0,0,6,0.28571429,0.476190476,0.3510476180485317,0.666666666,0.429238097298713,0.5057738260789351,0.35642990402200003,"Tyler Tolbert",25779,686475
"Endy Rodríguez","PIT",37,23,92.33181728016247,103.9,106.3,17.772727272727273,3,0.13043478,12,0.52173913,0.28125,0.2667812518775463,0.5625,0.4430625047534704,0.4034052152891417,0.35638621288376887,"Endy Rodriguez",25332,682848
"Tyler Soderstrom","ATH",18,14,91.56428527832031,106.2,108.4,11,0,0,6,0.42857143,0.25,0.3310624994337559,0.25,0.38618749007582664,0.27564209037356907,0.3544953399234348,"Tyler Soderstrom",27467,691016
"A.J. Ewing","NYM",53,36,90.73333464728461,104.1,104.7,12.722222222222221,5,0.13888889,18,0.5,0.239130434,0.24034782434287277,0.456521739,0.47502175054472423,0.3499937113725914,0.35445362610637016,"A.J. Ewing",33656,805999
"Josh Jung","TEX",47,28,92.94999967302594,102,104.4,6.535714285714286,2,0.07142857,17,0.60714286,0.25,0.27012499747797847,0.45,0.41440000366419555,0.3581720552545913,0.3542987640867842,"Josh Jung",26299,673962
"Colson Montgomery","CHW",48,31,85.76774104948967,106,109.7,32.54838709677419,5,0.16129032,9,0.29032258,0.260869565,0.27680435015455535,0.52173913,0.5439999903673711,0.3468921259045601,0.35415868706842685,"Colson Montgomery",29712,695657
"Matt Vierling","DET",28,25,91.55000178019206,102.5,107.2,13.5,0,0,13,0.52,0.222222222,0.3540370360499731,0.333333333,0.4658518473583239,0.23761482150466354,0.3541481537675416,"Matt Vierling",21558,663837
"Andrew Benintendi","CHW",37,27,87.31851789686415,103.5,106.8,4.555555555555555,2,0.07407407,14,0.51851852,0.264705882,0.2991470626610167,0.411764705,0.45302942307556376,0.3244673980248941,0.35392902388766007,"Andrew Benintendi",17901,643217
"Richie Palacios","TBR",35,31,83.14482642864358,97.3,101.7,15,1,0.03225806,5,0.16129032,0.242424242,0.32787499809637666,0.333333333,0.43712500017136335,0.27645037855420795,0.35379165060379925,"Richie Palacios",24589,680700
"Blake Perkins","MIL",7,6,87.88333129882812,102.8,102.8,11.5,0,0,2,0.33333333,0.166666666,0.26433332699040574,0.333333333,0.4380000128100316,0.27997980798993793,0.3527797097340226,"Blake Perkins",19921,663368
"Lawrence Butler","ATH",42,22,93.79090881347656,104.8,109.7,6.7272727272727275,1,0.04545455,11,0.5,0.242424242,0.25148484923622827,0.303030303,0.3476969660683112,0.33715317078999113,0.3527171867234366,"Lawrence Butler",22542,671732
"Spencer Horwitz","PIT",7,4,95.37500190734863,103.8,103.8,9,0,0,3,0.75,0.166666666,0.26616667956113815,0.166666666,0.4116666490832965,0.2271695477621896,0.351065422807421,"Spencer Horwitz",26477,687462
"Shohei Ohtani","LAD",56,37,92.72702644966743,110.7,112.3,9.891891891891891,4,0.10810811,17,0.45945946,0.285714285,0.2676734729688995,0.408163265,0.4931632584455062,0.33218067992817274,0.3502234578132629,"Shohei Ohtani",19755,660271
"Justin Foscue","TEX",20,12,86.32499885559082,104.8,105.8,5.083333333333333,2,0.16666667,6,0.5,0.294117647,0.23435293554383166,0.588235294,0.44882352573468404,0.4221462905406952,0.3497686952352524,"Justin Foscue",27501,679822
"Curtis Mead","WSN",51,35,87.73636419122869,106.2,108.3,16.441176470588236,4,0.11428571,16,0.45714286,0.291666666,0.2837173883681712,0.5625,0.4816304289776346,0.38165304941289563,0.34898722567120377,"Curtis Mead",23986,678554
"Taylor Walls","TBR",45,30,89.07857131958008,102.2,102.6,13.964285714285714,2,0.06666667,12,0.4,0.256410256,0.26741025768793547,0.333333333,0.42089743472826785,0.3158334308200412,0.3488388428257571,"Taylor Walls",22458,670764
"Fernando Tatis Jr.","SDP",60,42,93.03095281691779,111.1,115.7,6.380952380952381,6,0.14285714,22,0.52380952,0.267857142,0.2750178522297314,0.517857142,0.48237500552620205,0.35819895565509796,0.3484611377120018,"Fernando Tatis Jr.",19709,665487
"Carson Benge","NYM",65,49,87.38958390553792,102.5,105.8,15.291666666666666,2,0.04081633,18,0.36734694,0.262295081,0.30558333260317644,0.409836065,0.4488833331813415,0.31477756867041956,0.348231746815145,"Carson Benge",35177,701807
"Brandon Lowe","PIT",59,38,93.60000108417712,107.8,111,15.105263157894736,7,0.18421053,16,0.42105263,0.23076923,0.2577499979390548,0.442307692,0.4583653883936887,0.2996667785159612,0.3477259687447952,"Brandon Lowe",18882,664040
"Jake McCarthy","COL",58,48,87.09782575524372,104.8,108.6,8.065217391304348,5,0.10416667,17,0.35416667,0.345454545,0.2786909065463326,0.69090909,0.4932363672689958,0.45124064540040904,0.347141551560369,"Jake McCarthy",21622,664983
"Wyatt Langford","TEX",19,15,85.60666300455729,104.2,106.5,24.666666666666668,2,0.13333333,5,0.33333333,0.388888888,0.24877778026792738,0.777777777,0.5236111018392775,0.5072574709591112,0.345857582594219,"Wyatt Langford",33333,694671
"Samad Taylor","SDP",43,23,84.76499824523925,98.1,98.3,11.55,1,0.04347826,5,0.2173913,0.305555555,0.2889722271098031,0.361111111,0.3464444461796019,0.35804772654245065,0.3448420000630756,"Samad Taylor",22274,669392
"Bo Bichette","NYM",61,42,89.58809462047759,106.3,109,10.5,3,0.07142857,18,0.42857143,0.327272727,0.2894363645802845,0.49090909,0.44269090924750676,0.3765922423268928,0.34472337804856845,"Bo Bichette",19612,666182
"Luis Arraez","SFG",46,41,86.57435920910957,98.2,104.4,17.102564102564102,1,0.02439024,11,0.26829268,0.365853658,0.3108048817006553,0.560975609,0.4580243971289658,0.40275679664178327,0.34270263801921497,"Luis Arraez",18568,650333
"Joey Meneses","ATH",15,10,90.62000122070313,104.4,106.5,13.2,0,0,6,0.6,0.09090909,0.27400001422078774,0.09090909,0.30063635259020055,0.19929176966349285,0.3414249406196177,"Joey Meneses",14366,608841
